scenario,rep,n_rff,pi_clip,pi_model,lengthscale_mode,initial_lengthscale,initial_treatment_lengthscale,selected_lengthscale,selected_treatment_lengthscale,mml_fit_seconds,mml_initial_log_marginal_likelihood,mml_log_marginal_likelihood,selection_initial_log_prior,selection_log_prior,selection_initial_log_posterior,selection_log_posterior,mml_success,mml_at_boundary,pi_estimate_mean,pi_estimate_min,pi_estimate_p05,pi_estimate_p95,pi_estimate_max,pi_estimate_true_rmse,pi_estimate_true_mean_abs_error,fit_seconds,meanfield_kl_to_full,coefficient_var_ratio_min,coefficient_var_ratio_median,coefficient_var_ratio_max,sample_ate_full_sd_analytic,sample_ate_full_var_total_analytic,sample_ate_full_var_diag_analytic,sample_ate_full_var_cross_analytic,sample_ate_full_cross_to_diag_ratio_analytic,sample_ate_meanfield_sd_analytic,sample_ate_meanfield_var_analytic,sample_ate_meanfield_to_full_var_ratio_analytic,sample_ate_sd_ratio_analytic,center_eif_abs_max,center_eif_abs_p95,center_aipw_signal_sd,center_correction_mean,propensity_clip_fraction,observed_inverse_weight_max,observed_inverse_weight_p95,observed_inverse_weight_ess,observed_inverse_weight_ess_fraction
weak_heterogeneous,21,200,0.02,logistic,map,0.8,0.5,1.4761001034391086,0.6661233302229278,0.13074204185977578,-405.6559087465144,-401.43793595916986,-0.0,-0.915012937376521,-405.6559087465144,-402.35294889654637,1,0,0.503969230984345,0.02778896349943409,0.055548272296893096,0.9454806365383069,0.98,0.10177563634577115,0.0740160854459425,0.008501665899530053,55.35959362313447,0.35902557239255356,0.5179109045614834,0.7752357056518739,0.16847112843694287,0.028382521116816904,0.5552780691586279,-0.5268955480418109,-0.9488859317642008,0.5250078480183272,0.27563324048083493,9.711372691184918,3.1163075411751193,22.96413226977797,4.656651613112584,2.800731973165746,-0.00393861827537755,0.0,13.29064360753038,4.1062412963379,150.7406205786996,0.6029624823147984
weak_heterogeneous,22,200,0.02,logistic,map,0.8,0.5,1.6667552191025248,0.9036682826226654,0.1751128330361098,-387.51325239828765,-374.7257540519742,-0.0,-1.778160396830629,-387.51325239828765,-376.50391444880484,1,0,0.484,0.030216470149828763,0.07478903318600567,0.9064322963432744,0.9587836757197964,0.07048079785908631,0.05136942308695291,0.005586666986346245,60.00106526083567,0.33945976517920784,0.49928099381879393,0.7342824457554654,0.15265652149099812,0.02330401355373157,0.4960531863012591,-0.47274917274752754,-0.953021139270379,0.5025960799725487,0.2526028196037726,10.839455573665527,3.2923328467312545,8.993467642820617,4.537467325973314,2.1601651626153853,-0.11635089805005203,0.0,12.442975026576073,3.651609726807537,159.55544428476006,0.6382217771390403
weak_heterogeneous,23,200,0.02,logistic,map,0.8,0.5,1.2944244896043524,0.4471914810239707,0.25224045803770423,-401.5097569234766,-395.492817634168,-0.0,-0.48804422045697343,-401.5097569234766,-395.98086185462495,1,0,0.5639405963135941,0.026476897870005543,0.07699296857018574,0.9582989119468374,0.98,0.07935522607101975,0.06349104160027266,0.005993874976411462,51.749886522581754,0.3753787559967881,0.5258002524915901,0.7797867110091246,0.16538710181154537,0.027352893445622473,0.6247461404828241,-0.5973932470372016,-0.9562175871555073,0.5575176070090339,0.3108258821250795,11.363546702764776,3.370986013433573,10.128843599918511,3.9344050878563475,2.135869971152827,-0.08271141738174283,0.0,22.912479002572052,4.2714756284516815,123.51040253670001,0.49404161014680004
weak_heterogeneous,24,200,0.02,logistic,map,0.8,0.5,1.6871196255726244,0.48530665952078345,0.1552559998817742,-390.8620278968872,-385.3849981005568,-0.0,-1.1153074970229024,-390.8620278968872,-386.5003055975797,1,0,0.552,0.029441973450968027,0.10879258505861518,0.9438249512865056,0.971572426164925,0.06648246273994551,0.05574019859078429,0.006132000125944614,56.619345314127514,0.33882494806660257,0.5172623488033044,0.7942800657495431,0.1536172375507695,0.02359825567272955,0.9977857070875042,-0.9741874514147747,-0.9763493749157703,0.6878611677585406,0.4731529861101431,20.050337307639428,4.477760300377794,20.2739616719654,3.7690156385070672,2.439181419329131,0.08875259005181933,0.0,32.609888344873745,4.127928780627967,96.6082815783616,0.3864331263134464
weak_heterogeneous,25,200,0.02,logistic,map,0.8,0.5,1.2173694796176737,0.9190944331600087,0.16208224999718368,-397.4388182416458,-391.56664012095695,-0.0,-1.0937524602164865,-397.4388182416458,-392.6603925811734,1,0,0.564,0.04833072997168015,0.12870527148615413,0.9467675396515165,0.9765406910540158,0.08796841613697481,0.07262956496092475,0.011832708027213812,51.73349551216327,0.36078698634876977,0.5313985160953701,0.7830143049013849,0.14993296632543932,0.022479894391145318,0.3149799919617149,-0.29250009757056955,-0.9286307226972127,0.405244987386652,0.16422349980200773,7.3053501473162745,2.7028411250601234,96.33499340120235,4.349980097044776,6.763373367187328,0.26432063728410493,0.0,42.627001601050125,4.555214626475919,80.50340690228496,0.3220136276091399
weak_heterogeneous,26,200,0.02,logistic,map,0.8,0.5,1.475247097572648,0.6301600111391777,0.17511629103682935,-392.23275128631144,-384.03836783430336,-0.0,-0.8560723892172614,-392.23275128631144,-384.89444022352063,1,0,0.564,0.043736373424051955,0.11295201233855066,0.9472564421200559,0.9778000011679678,0.09842853632891803,0.07796388133960604,0.006588540971279144,54.66502404319882,0.37188111768838844,0.515960229656322,0.7850167139989778,0.15760620946782658,0.024839717262816426,0.5480775456695054,-0.523237828406689,-0.9546784620915761,0.5240452048588359,0.27462337673553927,11.055817335998187,3.3250289225807026,12.989620727865798,4.23991717182118,2.155117367855524,0.04419401918582586,0.0,8.679200799660338,4.031577138978738,185.55281631144373,0.742211265245775
weak_heterogeneous,27,200,0.02,logistic,map,0.8,0.5,1.3445076631444086,0.8855645417509131,0.1918509160168469,-393.03850229482794,-385.99007401982095,-0.0,-1.192570530234327,-393.03850229482794,-387.1826445500553,1,0,0.54,0.05666400669233713,0.12644039428572562,0.9169503011731028,0.9765071391035217,0.09504708286092116,0.06941912050505021,0.005450250115245581,52.09949908589459,0.38773450480075045,0.5304717862407335,0.7150226626953307,0.1477979527021137,0.021844234822936244,0.3862205432692468,-0.3643763084463106,-0.9434410333587359,0.44566443548601375,0.1986167890570673,9.0924122848433,3.0153627119872826,14.055139291224622,4.570310496888499,2.480719716821283,0.051283427711231254,0.0,13.765193764414816,4.266797812543421,166.17717760508862,0.6647087104203545
weak_heterogeneous,28,200,0.02,logistic,map,0.8,0.5,1.9140336397826585,0.7962941772949959,0.19541095779277384,-382.79969574072135,-370.40856041082804,-0.0,-1.9551324013239693,-382.79969574072135,-372.363692812152,1,0,0.496,0.039525812471611375,0.07130700142510851,0.8910533134130085,0.9523166415516906,0.0674392367495474,0.04966606269741405,0.011893791845068336,60.87520227380168,0.3283431781913747,0.5051038959359291,0.7284806904256146,0.14688346966879365,0.021574753661943426,0.5899724248111465,-0.5683976711492031,-0.963430911760241,0.5427892015806899,0.29462011735260285,13.655781288121732,3.695372956566324,7.276774642710578,3.7708557619647403,1.8627515396838412,0.03148993664520042,0.0,21.06929145619483,3.7364853114213146,138.00430153198621,0.5520172061279449
weak_heterogeneous,29,200,0.02,logistic,map,0.8,0.5,2.0458121969328538,0.730259806403384,0.6108960418496281,-379.8271416815251,-369.76347984607986,-0.0,-2.0501778991873594,-379.8271416815251,-371.8136577452672,1,0,0.48,0.02136036097874726,0.06799827569608496,0.9210378010584106,0.9690445760906254,0.12329327051968637,0.0940590787100823,0.059027457842603326,59.335561151000356,0.3218188503960305,0.5041222701490363,0.8214183738719371,0.15266464643337369,0.023306494270627,0.757838830587336,-0.734532336316709,-0.9692461070481646,0.6176792344338593,0.3815276366507985,16.370013963517238,4.045987390429836,18.367125215613584,4.286168849539637,2.4623045752847066,0.08282062044465269,0.0,12.638315997893725,4.250247669802369,157.4666061517243,0.6298664246068972
weak_heterogeneous,30,200,0.02,logistic,map,0.8,0.5,1.3283480930954217,0.6654128210300213,0.1495709998998791,-393.13124920295326,-388.14878194698355,-0.0,-0.6776223628249575,-393.13124920295326,-388.8264043098085,1,0,0.552,0.06430145792727847,0.12960417830677853,0.9305783350436704,0.9629650360881176,0.10583708490190366,0.08434341520579872,0.586819333024323,52.21126273762127,0.3659473962745145,0.5281751940668029,0.8870356999043711,0.15662836321593376,0.02453244416370247,0.5741179882803987,-0.5495855441166962,-0.9572693337180007,0.537043790430339,0.2884160328397859,11.756514390299452,3.428777390018117,17.091694201342605,4.2298916359650045,2.690127701076437,-0.16933656855624657,0.0,22.11234994666898,4.3481401158526065,133.9821175427568,0.5359284701710273
weak_heterogeneous,31,200,0.02,logistic,map,0.8,0.5,1.5755285291039716,0.7116447666555591,0.13817879115231335,-388.4667933731288,-380.3956966015194,-0.0,-1.1678243970878242,-388.4667933731288,-381.5635209986072,1,0,0.528,0.030435588010792637,0.12640696977406882,0.9221746075323917,0.9605448798466417,0.05853331076686165,0.04606361195664107,0.007566667161881924,58.078132421995406,0.3560501986397209,0.510412131738436,0.7143338995146076,0.15392008565101395,0.02369139276681547,0.6512960848959536,-0.6276046921291382,-0.9636242358640922,0.5587285767176714,0.3121776224409548,13.176837069630704,3.6299913318947064,15.672169328150801,4.281838214830622,2.547454420944213,0.02636279906195381,0.0,17.02803014936121,4.552267402041944,139.4210996682395,0.5576843986729579
weak_heterogeneous,32,200,0.02,logistic,map,0.8,0.5,1.4894936260182214,0.7254771108245356,0.19752404186874628,-399.6104750807658,-393.57731696231826,-0.0,-1.0498203858121606,-399.6104750807658,-394.6271373481304,1,0,0.54,0.03493213630934675,0.12706517071397472,0.9127095449151827,0.9739783894310137,0.07812066601338294,0.06005293271810898,0.7284920830279589,54.75538212905575,0.35956049601087225,0.5213586399493348,0.7179419525715477,0.14663056675729372,0.021500523107565166,0.5396404762797229,-0.5181399531721578,-0.9601576900684146,0.5225429672679055,0.2730511526411474,12.699744619007511,3.5636701052436814,13.764604678866718,3.9950934517080703,2.4616307768249817,0.03688109649720053,0.0,14.249731875969406,4.208964560605795,147.81271145524644,0.5912508458209857
weak_heterogeneous,33,200,0.02,logistic,map,0.8,0.5,1.6053888587257092,0.9455667649257417,0.18766462500207126,-377.9562285366396,-368.33365306717354,-0.0,-1.782238659938118,-377.9562285366396,-370.11589172711166,1,0,0.528,0.08423500123866523,0.133922630428606,0.8908659691660211,0.9519366651944475,0.11937569737425656,0.09167472253713821,0.00773262488655746,55.805913772244196,0.32356896981132144,0.5240275447754332,0.7764501643269619,0.14335413612001255,0.020550408342715085,0.40765762618345003,-0.38710721784073493,-0.9495890496760455,0.4571353689245874,0.20897274552181863,10.168787988872124,3.1888537107983055,9.06897825775895,3.529295667175615,1.8563124609131825,0.023432109311710296,0.0,20.24405869539795,3.8826537702201835,152.98903412664845,0.6119561365065938
weak_heterogeneous,34,200,0.02,logistic,map,0.8,0.5,1.2163193220835875,0.7678229320622671,0.37421241705305874,-403.10507617080236,-399.0119248380014,-0.0,-0.7190745913722525,-403.10507617080236,-399.73099942937364,1,0,0.512,0.05424335554075431,0.12706487684430454,0.9019958795438372,0.9711552013368688,0.1282732247759152,0.10199572475372276,0.018442041939124465,53.20405179584237,0.33575356854119204,0.5226285382004988,0.7627777241993658,0.15087534351139978,0.022763369279682883,0.5409421597701485,-0.5181787904904656,-0.9579190328049947,0.5118906309936285,0.26203201809905513,11.511126269560105,3.3928050739115716,8.902595046007988,3.846078816949062,2.020587226355826,-0.049844728407675946,0.0,10.346184585205386,4.421975051475929,173.77547846790418,0.6951019138716167
weak_heterogeneous,35,200,0.02,logistic,map,0.8,0.5,1.3905313978740768,0.8563893383134731,0.6265720420051366,-402.8449780457604,-396.72281989683,-0.0,-1.190380799997934,-402.8449780457604,-397.9132006968279,1,0,0.532,0.04069468952637402,0.09906070665996716,0.931298839160321,0.9665102187817276,0.0791231867744792,0.06362887711610696,0.007568500004708767,54.13499028697656,0.3377666508130761,0.5195018700128942,0.7591737485838347,0.15070084036632458,0.022710743287116447,0.42701919651526166,-0.40430845322814524,-0.9468156385650809,0.46252403820469684,0.21392848591717986,9.419704287641661,3.0691536761201226,23.826741417342276,3.826481672450837,2.7933040567941143,0.019057344768468695,0.0,20.946136537125277,3.8366213127748314,122.0692402121393,0.4882769608485572
weak_heterogeneous,36,200,0.02,logistic,map,0.8,0.5,1.5509172096505288,0.6280594715570078,0.19627087493427098,-384.253475399786,-377.35606616609766,-0.0,-0.9804540766176071,-384.253475399786,-378.33652024271527,1,0,0.524,0.05802894945650656,0.14839584112172866,0.9055853591731188,0.9680605020615428,0.08944118880707583,0.07206305944509467,0.010262457886710763,56.285069570866284,0.3275947133148371,0.5195624586055727,0.738917473446391,0.14717390176148415,0.021660157359698985,0.8809757345869327,-0.8593155772272337,-0.9754134461264647,0.6466138203179201,0.41810943262613554,19.303157667915762,4.393535895826477,39.28279889586499,3.8400093299141163,3.2502037164532753,0.1289840277130553,0.0,25.006555342296195,4.275262338313711,119.5510076593134,0.4782040306372536
weak_heterogeneous,37,200,0.02,logistic,map,0.8,0.5,1.4817059996161424,0.7772085224821838,0.20294933300465345,-386.19789277059743,-379.7900462632815,-0.0,-1.148883717407882,-386.19789277059743,-380.9389299806894,1,0,0.528,0.03870753688298779,0.08225379431049677,0.9423695094653779,0.9663238157179938,0.06116727634059368,0.04913203122574682,0.011471332982182503,55.15627500891189,0.3469022027360859,0.5242284574518845,0.6733408160932237,0.15113492342421408,0.022841765078443058,0.46885671275181073,-0.4460149476733677,-0.9512819920090718,0.4866655466761607,0.23684335432160636,10.368872699121118,3.220073399648076,24.238567106237017,3.933197656102141,2.5800215304207255,-0.05001541009344078,0.0,22.529359613347733,3.85753054625484,119.99799442728944,0.47999197770915775
weak_heterogeneous,38,200,0.02,logistic,map,0.8,0.5,1.1547845217372679,0.7129797476635525,1.0213939158711582,-385.98141728154127,-381.71571851647536,-0.0,-0.521291977874669,-385.98141728154127,-382.23701049435005,1,0,0.5,0.04161731663529093,0.08385018486840377,0.9000458169154167,0.958097038849059,0.06758090475082602,0.05290202884152538,0.10797449992969632,47.93244147633414,0.38122757919343814,0.5438239632468755,0.8418235747476397,0.15018346112550413,0.022555071995635813,0.41075664157204106,-0.3882015695764052,-0.945088965794166,0.4621681526013199,0.21359940127891688,9.470127221063462,3.077357181261782,17.110409835644052,3.9075691023443566,2.394073434773773,-0.08727701511854331,0.0,10.909744623026663,4.47558349758499,168.93538063318084,0.6757415225327233
weak_heterogeneous,39,200,0.02,logistic,map,0.8,0.5,1.077928897548977,0.6720836867595162,0.3017861668486148,-392.80536680981913,-391.4261809186381,-0.0,-0.35279409166693465,-392.80536680981913,-391.77897501030503,1,0,0.576,0.03665371782634177,0.1500792229671985,0.9187973384313364,0.9565535515350025,0.0825561614738879,0.06506788193226012,0.005957540823146701,47.69696904590843,0.3852017884945872,0.5461784699327161,0.7670325723477476,0.1512881407619249,0.0228881015352,0.28404690873582966,-0.2611588072006297,-0.919421402482199,0.3890190867625887,0.1513358498655985,6.611987876445608,2.571378594537492,11.729709682732805,4.454577431284202,2.335475787357445,0.05714771792401271,0.0,9.951339719709695,4.635878130508046,170.88184542091125,0.683527381683645
weak_heterogeneous,40,200,0.02,logistic,map,0.8,0.5,1.8496341715902482,0.9305268833800338,0.22107999981381,-417.19964293571104,-409.0811516329395,-0.0,-2.176565500057088,-417.19964293571104,-411.2577171329966,1,0,0.544,0.042907659355649254,0.09990523657458503,0.9202207006768179,0.9706584570395542,0.07315820845764408,0.05838636945420235,0.00704933307133615,61.06825324351928,0.3174661659984001,0.508161126842832,0.7690828181495171,0.15297995136050085,0.023402865518261207,0.47394708749824316,-0.45054422197998195,-0.9506213538692798,0.48492475526302753,0.23515201826690713,10.048001091294504,3.1698582131216066,18.515084542204942,4.48671188752834,2.634797322278898,0.026960271628502654,0.0,23.30586228699374,4.459347725495225,121.37339503700161,0.4854935801480065
weak_heterogeneous,41,200,0.02,logistic,map,0.8,0.5,1.574993085683707,0.8170738786103151,0.1916067919228226,-391.01725833868613,-381.7027250100615,-0.0,-1.4001269336720643,-391.01725833868613,-383.1028519437336,1,0,0.5,0.03375972754378147,0.09529324175637939,0.921290977105077,0.9586733850409608,0.0744839847858054,0.05671514189594906,0.007128291996195912,56.145631435223024,0.3423435973217496,0.5166347009802166,0.7285103842134378,0.15033892554424494,0.022601792533798022,0.46877080342082356,-0.44616901088702554,-0.951784982407473,0.4826277824490302,0.23292957639166842,10.305801013054728,3.2102649443705933,11.45739304782461,4.335806832580082,2.164509092682464,0.03052465399352701,0.0,18.564801643288064,4.392808448314516,152.8989749672262,0.6115958998689048
weak_heterogeneous,42,200,0.02,logistic,map,0.8,0.5,1.5043990009406316,0.8016945627625119,0.19020579103380442,-376.32485639399823,-367.51163895398366,-0.0,-1.2434718719260327,-376.32485639399823,-368.7551108259097,1,0,0.4880076598549633,0.02,0.06392093074114268,0.9303115018252324,0.9759247825072115,0.07332441249625081,0.05395995427991553,0.007295208051800728,56.481587430412134,0.3211219812069247,0.5156345160319338,0.7602286217327019,0.162509880795561,0.026409461356187443,0.5558484557304884,-0.5294389943743009,-0.9524880188405299,0.5302906021985847,0.28120812278013757,10.648006749832996,3.2631283685802184,18.082079637873285,4.024716014178072,2.330658173161468,-0.1366615589363493,0.0,15.14642052703019,3.496220090193195,143.17705613913483,0.5727082245565394
weak_heterogeneous,43,200,0.02,logistic,map,0.8,0.5,1.0534795558247136,0.6562167255359256,0.15422354196198285,-386.6757887329117,-385.0265956704556,-0.0,-0.2993571691271747,-386.6757887329117,-385.3259528395828,1,0,0.556,0.09411022181556676,0.1589291087327519,0.9077835039014016,0.9494325411719874,0.10647425796108874,0.08692918428641899,0.010779834119603038,45.13584811185681,0.3689198093871272,0.5501179391162627,0.8678670428295501,0.1505554166987042,0.022666933497320463,0.31096847547538614,-0.2883015419780657,-0.9271085808210338,0.40171963926486276,0.16137866857109145,7.119563331765569,2.668250987400842,22.153783215950202,3.9517971793066407,2.73216468689592,-0.08701466123684755,0.0,16.440890798460217,4.410646476380172,149.16385024062959,0.5966554009625183
weak_heterogeneous,44,200,0.02,logistic,map,0.8,0.5,1.1093347857745195,0.6434832601395714,0.17644133302383125,-394.53203955079664,-390.7332144015169,-0.0,-0.3410309581318123,-394.53203955079664,-391.07424535964867,1,0,0.524,0.04390467780346474,0.09480171247106198,0.9172702241188078,0.9641446887545931,0.09822785201580202,0.07892866916715019,0.006467540981248021,47.86948519526855,0.3825637465046316,0.539905759656537,0.7963573619154348,0.15276359460348835,0.023336715836178933,0.44468056312163307,-0.42134384728545415,-0.9475202701184948,0.4746762731322209,0.22531756427469474,9.655067399217533,3.1072604331174967,15.159889224695373,4.254669089072627,2.290662177612237,0.007051357017535182,0.0,18.990268819201287,4.489867647115956,150.54672415415848,0.6021868966166339
weak_heterogeneous,45,200,0.02,logistic,map,0.8,0.5,1.7127008815490095,0.9052802799420491,0.12609287514351308,-395.54903093532613,-386.4473052147905,-0.0,-1.8637055604296044,-395.54903093532613,-388.3110107752201,1,0,0.444,0.05567674206450483,0.10885807331342578,0.823449604007291,0.9212937951741892,0.10317511803874616,0.082611930418511,0.0051611249800771475,59.0294267113329,0.33292399516742766,0.5127946156505105,0.8348222698555979,0.1436210145962302,0.020626995833650567,0.42400059603875107,-0.4033736002051005,-0.9513514933083599,0.4613790806449623,0.21287065605679062,10.320002862923774,3.2124761264363935,10.97242366170338,4.413660974273078,2.1885389612277653,0.020484937423235778,0.0,8.155012989735404,3.994338758922644,194.2417367958105,0.776966947183242
weak_heterogeneous,46,200,0.02,logistic,map,0.8,0.5,1.4973006227444592,0.6723329270744077,0.16188920801505446,-399.1111283668831,-392.20753225526903,-0.0,-0.9611795367993058,-399.1111283668831,-393.16871179206834,1,0,0.5,0.029002761254742358,0.1029700764021065,0.909879332865381,0.9649658231695256,0.07064801907448642,0.05543139684662927,0.008051708107814193,55.2005827673064,0.35405185750745355,0.5135902548533545,0.7090989915563621,0.15318840403509196,0.023466687130818575,0.5355848272755112,-0.5121181401446926,-0.9561849291919037,0.5188606496706157,0.2692163737766134,11.472278650830697,3.3870752354842515,10.874015733737501,3.5783501639336293,2.169564208953359,-0.004113007783038625,0.0,16.103913560052465,4.563944828856407,132.65559585320005,0.5306223834128002
weak_heterogeneous,47,200,0.02,logistic,map,0.8,0.5,1.688079669357268,0.6468108153817568,0.14095616713166237,-398.8471336609736,-391.5186243984676,-0.0,-1.2477833790651762,-398.8471336609736,-392.7664077775328,1,0,0.5719852580367014,0.0454399237233008,0.1095018713728843,0.944838906825913,0.98,0.08679460500139072,0.06810927549021292,0.010128374909982085,57.14020208961746,0.34118682308611664,0.517030832808729,0.7783081691377571,0.15637585504398407,0.024453408040737118,0.7209386024175469,-0.6964851943768098,-0.9660811503798843,0.5882010791424849,0.34598050950438375,14.148559944201324,3.76145715703387,19.260867735330834,4.386062699340706,2.6056980177852895,-0.004188579974615891,0.0,9.284779740916132,4.658739835304732,172.72632723258843,0.6909053089303537
weak_heterogeneous,48,200,0.02,logistic,map,0.8,0.5,0.9029581889984271,0.7810655001317767,0.1870764170307666,-402.32435857548575,-401.0490592132381,-0.0,-0.4272360745222349,-402.32435857548575,-401.4762952877603,1,0,0.544,0.06466490412426747,0.1151108998141258,0.9006059100044742,0.9634171522390769,0.07878655226768949,0.06134617889291961,0.0072482500690966845,41.649369781111226,0.4148857030468509,0.5626992475793227,0.8444770772880723,0.1501650254494096,0.02254953486822183,0.209690930488465,-0.18714139562024315,-0.8924629939135004,0.33538680523203246,0.11248430912374928,4.988320592025557,2.233454855605001,7.9068725776490325,3.423714399327863,2.022131358548816,0.11019417798576435,0.0,15.741093827861109,4.682167214742272,144.15481468547068,0.5766192587418827
weak_heterogeneous,49,200,0.02,logistic,map,0.8,0.5,1.2183646140747162,0.7434052323618593,0.20507145789451897,-386.3318249067304,-382.73186155250215,-0.0,-0.668533731466455,-386.3318249067304,-383.40039528396863,1,0,0.576,0.0722457097639243,0.13682341297061515,0.9442461304203442,0.9664091350037997,0.08816941972525259,0.06976042822067369,0.00575170898810029,50.2610950916839,0.3699336485604507,0.5298018297989521,0.8763114716819996,0.1480875147544868,0.02192991202616035,0.38044192025253876,-0.3585120082263784,-0.9423567413086256,0.43940675529014794,0.19307829659461595,8.804335209566343,2.9672100042912946,9.568983463439482,3.952769538033902,2.04485326343263,0.05690026959206965,0.0,11.410784802122764,4.214448547291996,166.7004880009801,0.6668019520039205
weak_heterogeneous,50,200,0.02,logistic,map,0.8,0.5,1.6642317514114235,0.7767589245760823,0.10601054201833904,-380.0537118782967,-367.26868976007444,-0.0,-1.461252630389736,-380.0537118782967,-368.72994239046415,1,0,0.536,0.09853734685867906,0.16560154931013615,0.8763612760778378,0.9412458937307961,0.07967796289683521,0.06618300276911651,0.006110416958108544,58.78364875860781,0.3285101254470209,0.5093242045604319,0.7583602550125743,0.142338833874538,0.020260343628763326,0.6017624251960286,-0.5815020815672653,-0.9663316571782239,0.5437531708736965,0.2956675108351994,14.593410469872008,3.8201322581648935,10.293780628252707,4.064198099312344,2.1573758626104627,-0.008702522733731996,0.0,8.382875413419827,4.258353340372678,187.8240379735936,0.7512961518943744
weak_heterogeneous,51,200,0.02,logistic,map,0.8,0.5,1.8615007069746994,0.9011629799055173,0.12430683383718133,-395.5263502063713,-386.2681618437133,-0.0,-2.1204760242109915,-395.5263502063713,-388.3886378679243,1,0,0.484,0.08489284506054005,0.14510832752706657,0.828261174242044,0.8995840037615292,0.09497499173701635,0.07879224229417121,0.005680625094100833,60.167897937100165,0.32270289248277373,0.5003501335394817,0.7782842211219823,0.1405674668614504,0.019759212739844958,0.5961411621116535,-0.5763819493718085,-0.9668548089015464,0.5425372415963948,0.29434665851902486,14.896679457550821,3.8596216728522528,9.64199759023439,3.755767981399985,2.096593698552158,-0.03242794194460646,0.0,7.573841140927056,4.0011868337536995,196.3872056091915,0.785548822436766
weak_heterogeneous,52,200,0.02,logistic,map,0.8,0.5,1.4463691521534199,0.9000998768043521,0.2635199159849435,-384.6715328321502,-377.40755592052506,-0.0,-1.3926487783503951,-384.6715328321502,-378.80020469887546,1,0,0.516,0.09546829167531391,0.1455906059265097,0.8411803897117308,0.8964745684570267,0.09444565521480917,0.0800675344484366,0.005826791049912572,55.98158221386331,0.3290574475204065,0.520536978476607,0.7124745886026547,0.14059765621021902,0.019767700931806943,0.3685774050851938,-0.34880970415338686,-0.9463675725666423,0.4382680160142407,0.19207885386105875,9.716802906098046,3.1171786772814363,8.640716799415797,4.454782148980806,2.1006701063279687,0.03264885097883906,0.0,6.722265830458098,3.8124773886955015,200.98211810987806,0.8039284724395123
weak_heterogeneous,53,200,0.02,logistic,map,0.8,0.5,1.5366794777349104,0.9537544142225177,0.1261766250245273,-384.48231947083923,-374.913735933398,-0.0,-1.6863211087154455,-384.48231947083923,-376.60005704211346,1,0,0.496,0.06020291472282597,0.10808802211671019,0.8917345068797248,0.9524288739725083,0.08221429149351785,0.06164243798613848,0.010388541035354137,56.538319570667,0.3251064463139209,0.5160899838834005,0.819666706190083,0.14441011110748217,0.020854280190075344,0.4057555654364895,-0.38490128524641415,-0.9486038345089821,0.4478292396172299,0.2005510278561463,9.616780153917254,3.1010933803929954,8.702208398873433,4.252750622275294,1.9905235022452177,0.009683167150495369,0.0,6.512092992754025,4.015853872116853,195.8652898906535,0.783461159562614
weak_heterogeneous,54,200,0.02,logistic,map,0.8,0.5,1.9255893472030956,0.7380511519514424,0.2016442499589175,-382.5282303396056,-372.5324610463249,-0.0,-1.8463600459060878,-382.5282303396056,-374.37882109223096,1,0,0.52,0.0342477037523285,0.08775629039468331,0.9399620093450917,0.9778574947556314,0.08146201147025206,0.06607497273850087,0.006403957959264517,62.84468702389495,0.32906704703239487,0.49529568086913944,0.7070955338471844,0.15398921950833158,0.023712679724785128,0.7414242279171659,-0.7177115481923808,-0.9680173929689355,0.594361418608927,0.3532654959308162,14.897746692103029,3.8597599267445415,30.47712406021987,4.395541974189952,2.7786007671461435,0.04264631464347312,0.0,25.11059957879489,3.7316316173762814,118.21168516206203,0.4728467406482481
weak_heterogeneous,55,200,0.02,logistic,map,0.8,0.5,1.9898135413518965,0.579018840873399,0.16145608411170542,-370.972364424181,-359.37217723874215,-0.0,-1.703571919300672,-370.972364424181,-361.0757491580428,1,0,0.516,0.02338421658604506,0.07036615241063099,0.9431587180726108,0.9780241887117311,0.08447306065140435,0.06642345338461467,0.008466999977827072,62.41464431774116,0.32734503507227797,0.4892021048988261,0.720514096628515,0.15518580650157782,0.02408263453954515,0.9805178247984407,-0.9564351902588956,-0.975438861048247,0.6661659897543998,0.44377712590545904,18.42726655078995,4.292699215038243,13.905711586455643,3.8910600927941563,2.2611363229041843,-0.006529855817489207,0.0,10.539048766930197,3.9436794583703882,164.38297129386115,0.6575318851754446
weak_heterogeneous,56,200,0.02,logistic,map,0.8,0.5,1.6109500364411757,0.612528759783996,0.12786512495949864,-393.66730109604885,-388.209868523054,-0.0,-1.062317488949015,-393.66730109604885,-389.27218601200303,1,0,0.5280000000000001,0.03120755450500798,0.08040141355357189,0.9301490825097511,0.9662044236428718,0.07012497695198187,0.05698299304548249,0.0071406669449061155,57.82307633294879,0.34564936031487425,0.5143841935150215,0.7395709820051724,0.15187127989444116,0.02306488565677569,0.8088086710723319,-0.7857437854155562,-0.9714828902289142,0.6208236566136601,0.38542201261115583,16.710337018208097,4.08782790956372,10.340978952036457,4.8191723326099,2.1631324266161873,-0.0251816013790055,0.0,11.278974838781227,4.861877102612807,148.7591322830252,0.5950365291321008
